Report generated on: 11-04-2020 09:50:59
"API","","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"INTL.59-1-JAM-TBPD.A","                Other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.9","2.6","1.97","2.2","5.2","4.852","6.423","6.9","0","0","0","0","0","0","1.628","1.628","1.628","1.628"
"INTL.56-1-JAM-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","0","0","0","0","0","0","-0.7","-0.4","-0.4","-0.5","-0.6","-0.4","-0.6","-0.2","-0.3","-0.5","-0.4","-0.4","-0.4","-0.2","-0.557608778240437","-0.411003673879452","-0.593343150235616","-0.549855918345206","-0.463013285200021","-0.358","-0.615","-0.506","-0.718","-0.922","-0.852","-0.841","-0.798","-0.845","-0.699","-0.921","-0.921","-0.921","-0.921","-0.921"
"","Japan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-JPN-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","40","38","44","39","46","51","52","55","60","63","67","77","82","87.79272602739726","81.61232876712329","90.8","100.38743169398907","101.32356164383562","104.4","109.31780821917808","112.199081967213","121.05929657534247","120.17484246575331","116.568823287671","123.391707650273","128.45482191780823","129.42","132.4438493150685","133.9830382513661","137.91646575342466","141.8821095890411","135.85193150684933","127.07143715846995","137.55075342465753","133.30468493150684","138.44957534246575","123.52503278688525","131.21572602739727","127.30339726027397","126.9718904109589"
"INTL.55-1-JPN-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","11","8","11","12","10","15","15","14","14","13","14","18","20","22.53972602739726","17.612328767123287","17.8","18.387431693989072","17.323561643835617","17.4","16.317808219178083","18","17.334246575342473","15.484931506849316","16","17","18.58082191780822","19.101","19.90684931506849","20.57103825136612","19.64246575342466","18.905109589041096","18.108931506849316","17.376437158469944","17.284753424657534","16.350684931506848","15.540575342465754","12.215032786885246","15.05672602739726","11.144397260273973","10.812890410958904"
"INTL.57-1-JPN-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","10","7","9","9","8","11","13","12","12","11","11","15","17","15.73972602739726","10.912328767123288","11","11.587431693989071","9.823561643835616","9","7.917808219178082","7","6.3342465753424655","5.331506849315068","5","6","6.580821917808219","6","5.6657534246575345","6","5.328767123287672","4.994520547945205","5","5","4.6657534246575345","4.750684931506849","4.2465753424657535","3.918032786885246","7","3.2465753424657535","4.167123287671233"
"INTL.58-1-JPN-TBPD.A","                NGPL (Mb/d)","","","","","","","","1","1","1","1","0.4","0.4","0.3","0.5","0.4","0.4","0.4","0.4","0.4","4.2","4","4.2","4","4.5","5.4","5.4","8","9.000000000000005","10.153424657534247","11","11","12","13","14.241095890410959","14.57103825136612","13.813698630136987","13.30958904109589","12.484931506849316","11.740437158469945","12","11","11","8","7.739726027397261","7.580821917808219","6.328767123287672"
"INTL.59-1-JPN-TBPD.A","                Other liquids (Mb/d)","","","","","","","","0","0","1","2","2","4","2","2","2","2","2.5","2.6","2.6","2.6","2.7","2.6","2.8","3","3","3","3","2","0","0","0","0","0.101","0","0","0.5","0.601","0.624","0.636","0.619","0.6","0.294","0.297","0.317","0.317","0.317"
"INTL.56-1-JPN-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","29","30","33","27","36","35","37","40","45","49","53","60","62","65.253","64","73","82","84","87","93","94.199081967213","103.72505","104.689910958904","100.568823287671","106.391707650273","109.874","110.319","112.537","113.412","118.274","122.977","117.743","109.695","120.266","116.954","122.909","111.31","116.159","116.159","116.159"
"","Jordan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-JOR-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","1.2","0.7","0.8","0.5","0.6","0.8","0.4","0.061","0.2","0.1","0.1","0.1","-0.3","-0.2","-0.48596084715847","-0.2665490104","-0.175099575846576","-0.141724531967123","-0.364020780349726","-0.259","-0.128","0.088","0.706","0.614","0.163","0.496","0.439","0.377","0.519","0.403","0.403","0.403","0.403","0.403"
"INTL.55-1-JOR-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","1","0.5","0.5","0.2","0.3","0.3","0.05","0.031","0","0","0","0","0","0","0.04","0.04","0.02","0.02","0.02","0.02","0.02","0.02","0.02","0.02","0.02","0.018","0.022","0.022","0.022","0.022","0.022","0.022","0.022","0.022"
"INTL.57-1-JOR-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","0","0","0","0","0","0","1","0.5","0.5","0.2","0.3","0.3","(s)","0.031","","","","","","","0.04","0.04","0.02","0.02","0.02","0.02","0.02","0.02","0.02","0.02","0.02","0.018","0.022","0.022","0.022","0.022","0.022","0.022","0.022","0.022"
"INTL.58-1-JOR-TBPD.A","                NGPL (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.59-1-JOR-TBPD.A","                Other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.56-1-JOR-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","0","0","0","0","0","0","0.2","0.2","0.3","0.2","0.3","0.5","0.4","0.03","0.2","0.1","0.1","0.1","-0.3","-0.2","-0.52596084715847","-0.3065490104","-0.195099575846576","-0.161724531967123","-0.384020780349726","-0.279","-0.148","0.068","0.686","0.594","0.143","0.478","0.417","0.355","0.497","0.381","0.381","0.381","0.381","0.381"
"","Kazakhstan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-KAZ-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","443","406.70066575342463","416.40410958904107","414.83561643835617","458.62841530054646","521.9780821917808","526.9575342465754","605.0041095890411","725.62922348747","835.971185024356","967.5143645753425","1061.9737384588273","1245.8668764822905","1337.1727643835616","1387.865906849315","1445.649816438356","1430.9418169398907","1541.5659589041095","1608.6136602739725","1637.3166849315069","1605.5984098360657","1658.4622328767123","1719.8962465753425","1751.371410958904","1698.2804535519126","1879.8974383561645","1959.308397260274","1966.2755205479452"
"INTL.55-1-KAZ-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","444","408.00066575342464","414.90410958904107","414.03561643835616","456.62841530054646","520.9780821917808","526.0575342465753","603.7041095890411","725","834.86301369863","964.1917808219179","1058.7096356164382","1241.2486404371593","1333.2847643835617","1383.333906849315","1440.389816438356","1425.4208169398908","1535.6509589041095","1605.1986602739726","1634.9506849315069","1602.4754098360656","1654.8712328767124","1715.9342465753425","1748.2904109589042","1695.1994535519125","1876.8164383561643","1956.227397260274","1963.194520547945"
"INTL.57-1-KAZ-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","444","408.00066575342464","414.90410958904107","414.03561643835616","456.62841530054646","520.9780821917808","526.0575342465753","603.7041095890411","718","814.86301369863","939.1917808219179","1026.7096356164382","1203.2486404371593","1288.2847643835617","1313.333906849315","1360.4247479452056","1345.4208169398908","1455.1509589041095","1525.1986602739726","1552.9369863013699","1514.4754098360656","1572.8986301369864","1632.0767123287671","1653.054794520548","1595.1994535519125","1776.8164383561643","1856.227397260274","1863.194520547945"
"INTL.58-1-KAZ-TBPD.A","                NGPL (Mb/d)","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","7","20","25","32","38","45","70","79.91506849315068","80","80","80","82.01369863013699","88","81.97260273972603","83.85753424657534","95.23561643835616","100","100","100","100"
"INTL.59-1-KAZ-TBPD.A","                Other liquids (Mb/d)","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0","0.5","0","0","0","0","0","0","0","0","0","0"
"INTL.56-1-KAZ-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","-1.4","-1.3","1.5","0.8","2","1","0.9","1.3","0.629223487469946","1.10817132572603","3.32258375342466","3.26410284238904","4.61823604513115","3.888","4.532","5.26","5.521","5.915","3.415","2.366","3.123","3.591","3.962","3.081","3.081","3.081","3.081","3.081"
"","Kenya","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-KEN-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","1","1","1","1","1","1","-0.1","-0.0807109904712326","-0.0831322483065262","-0.0286971834246573","-0.1","-0.1","-0.1","-0.2","0","0","0","0","0","0","-0.0547916620163937","-0.0918375379013698","-0.165570567758904","-0.0799244994027398","-0.263247205715847","-0.161","-0.318","-0.136","-0.162","-0.167","0.366","0.372","0.449","0.655","0.838","0.824","0.824","0.824","0.824","0.824"
"INTL.55-1-KEN-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.431","0.517","0.517","0.689","0.862","0.862","0.862","0.862","0.862","0.862"
"INTL.57-1-KEN-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.58-1-KEN-TBPD.A","                NGPL (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.59-1-KEN-TBPD.A","                Other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.431","0.517","0.517","0.689","0.862","0.862","0.862","0.862","0.862","0.862"
"INTL.56-1-KEN-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","1","1","1","1","1","1","-0.1","-0.0807109904712326","-0.0831322483065262","-0.0286971834246573","-0.1","-0.1","-0.1","-0.2","","","","","","","-0.0547916620163937","-0.0918375379013698","-0.165570567758904","-0.0799244994027398","-0.263247205715847","-0.161","-0.318","-0.136","-0.162","-0.167","-0.065","-0.145","-0.068","-0.034","-0.024","-0.038","-0.038","-0.038","-0.038","-0.038"
"","Kiribati","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-KIR-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30.159","0","0","0","0"
"INTL.55-1-KIR-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30.159","0","0","0","0"
"INTL.57-1-KIR-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.58-1-KIR-TBPD.A","                NGPL (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.59-1-KIR-TBPD.A","                Other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30.159","0","0","0","0"
"INTL.56-1-KIR-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Kosovo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
